"date","state","previous_day_admission_influenza_confirmed","previous_day_admission_influenza_confirmed_coverage","previous_day_deaths_influenza","previous_day_deaths_influenza_coverage","previous_day_admission_adult_covid_confirmed","previous_day_admission_adult_covid_confirmed_coverage","previous_day_admission_pediatric_covid_confirmed","previous_day_admission_pediatric_covid_confirmed_coverage","deaths_covid","deaths_covid_coverage"
2022-07-11,"NY",7,168,0,34,332,177,13,168,5,53
2022-07-11,"WV",0,59,0,7,37,63,1,59,0,7
2022-07-11,"PA",2,198,0,180,171,205,8,198,10,182
2022-07-11,"SD",0,61,0,4,13,64,0,61,1,6
2022-07-11,"CT",0,32,0,5,47,33,1,32,2,6
2022-07-11,"MS",2,103,0,43,53,105,1,103,2,46
2022-07-11,"MA",3,82,0,11,87,83,2,82,0,82
2022-07-11,"VI",0,2,NA,0,1,2,0,2,NA,0
2022-07-11,"GA",3,153,0,116,172,156,8,153,1,101
2022-07-12,"AS",0,1,NA,0,11,1,0,1,NA,0
2022-07-12,"NV",2,48,0,4,76,50,4,48,0,4
2022-07-12,"MN",0,129,0,5,56,130,0,129,1,6
2022-07-12,"AR",2,94,0,35,64,96,5,94,1,39
2022-07-12,"ND",0,47,0,5,10,48,2,47,1,35
2022-07-12,"DE",0,9,0,3,16,10,5,9,0,3
2022-07-12,"RI",0,13,0,1,2,14,1,13,0,1
2022-07-12,"MD",0,52,0,18,84,53,5,52,0,26
2022-07-12,"WY",0,26,0,21,10,28,0,26,0,21
2022-07-12,"NC",10,115,0,103,155,119,3,115,15,104
2022-07-12,"VT",0,16,0,11,3,17,0,16,0,7
2022-07-12,"KS",0,139,0,38,49,142,2,139,2,41
2022-07-12,"KY",2,102,0,49,106,104,1,102,0,56
2022-07-12,"IA",0,119,0,27,40,121,1,119,0,64
2022-07-12,"NY",4,169,0,34,342,178,17,169,9,53
2022-07-12,"WA",4,93,0,29,109,95,6,93,7,81
2022-07-12,"PR",0,60,0,5,26,66,4,65,0,7
2022-07-12,"TX",12,499,0,93,617,504,64,499,24,494
2022-07-12,"DC",0,13,0,1,18,14,5,13,2,13
2022-07-12,"MI",0,152,0,30,97,156,6,152,5,142
2022-07-12,"MT",0,62,0,49,23,63,2,62,1,54
2022-07-12,"ID",2,47,0,15,38,48,2,47,0,32
2022-07-12,"NH",0,29,0,7,17,29,0,29,0,7
2022-07-12,"UT",0,51,0,36,42,52,5,51,0,38
2022-07-12,"TN",1,118,0,51,113,121,3,118,2,52
2022-07-12,"WI",1,138,0,21,92,141,6,138,0,23
2022-07-12,"HI",0,24,0,12,29,24,5,24,1,12
2022-07-12,"PA",3,198,0,179,181,205,10,198,15,181
2022-07-12,"CT",0,32,0,5,51,33,2,32,0,6
2022-07-12,"OH",1,192,0,44,183,196,12,192,1,44
2022-07-12,"ME",0,34,0,8,10,35,0,34,0,10
2022-07-12,"SD",0,61,0,4,12,64,0,61,0,5
2022-07-12,"IL",1,182,0,62,256,187,7,182,1,81
2022-07-12,"NJ",3,78,0,77,179,79,7,78,8,77
2022-07-12,"MS",2,103,0,42,72,105,6,103,0,48
2022-07-12,"GA",4,153,0,115,169,156,14,153,4,101
2022-07-12,"AZ",1,99,0,32,126,102,7,99,1,33
2022-07-12,"VA",4,96,0,67,115,99,9,96,9,67
2022-07-12,"LA",0,223,0,2,134,226,8,223,0,2
2022-07-12,"NE",1,94,0,77,24,95,0,94,1,77
2022-07-12,"AK",0,22,0,9,15,22,1,22,0,10
2022-07-12,"OR",0,60,0,38,77,62,0,60,4,43
2022-07-12,"CO",3,94,0,37,90,96,8,94,1,42
2022-07-12,"MO",1,120,0,53,125,124,5,120,3,56
2022-07-12,"WV",2,59,0,7,52,63,0,59,0,7
2022-07-12,"CA",16,368,3,336,736,376,28,368,8,108
2022-07-12,"SC",2,73,0,44,77,75,1,73,1,51
2022-07-12,"FL",18,234,0,126,732,240,28,234,28,134
2022-07-12,"MA",1,82,0,10,97,83,5,82,0,82
2022-07-12,"OK",4,134,0,32,72,136,3,134,1,37
2022-07-12,"VI",0,2,NA,0,3,2,0,2,NA,0
2022-07-12,"AL",6,110,0,8,111,112,6,110,3,110
2022-07-12,"IN",4,132,0,116,109,134,4,132,0,116
2022-07-12,"NM",3,48,0,7,35,50,1,48,0,41
2022-07-13,"VI",0,2,NA,0,0,2,0,2,NA,0
2022-07-13,"ID",0,52,0,19,41,53,2,52,0,36
2022-07-13,"AS",0,1,NA,0,8,1,0,1,NA,0
2022-07-13,"NH",0,30,0,7,11,30,0,30,0,7
2022-07-13,"KY",1,113,0,55,116,115,2,113,5,64
2022-07-13,"VT",1,16,0,9,3,17,0,16,0,10
2022-07-13,"NY",7,198,0,51,414,207,21,198,11,72
2022-07-13,"TX",12,590,0,107,602,595,57,590,17,583
2022-07-13,"RI",0,14,0,2,10,15,0,14,0,2
2022-07-13,"DE",0,15,0,7,22,16,1,15,0,7
2022-07-13,"OH",2,229,0,62,220,233,17,229,0,64
2022-07-13,"MS",3,110,0,45,65,112,3,110,3,54
2022-07-13,"WA",4,103,0,32,112,105,2,103,5,86
2022-07-13,"MD",2,59,1,16,80,60,0,59,2,24
2022-07-13,"AZ",3,112,0,37,135,115,9,112,2,39
2022-07-13,"NJ",7,95,0,94,173,96,1,95,5,94
2022-07-13,"AK",0,24,0,9,14,24,0,24,0,10
2022-07-13,"IL",2,200,0,68,240,205,4,200,3,90
2022-07-13,"NC",11,127,0,109,155,131,3,127,15,110
2022-07-13,"MN",0,138,0,5,74,139,5,138,0,6
2022-07-13,"LA",0,223,0,3,138,226,9,223,1,3
2022-07-13,"PA",3,223,0,186,216,229,11,223,12,191
2022-07-13,"PR",1,54,0,10,28,66,11,65,0,11
2022-07-13,"UT",0,57,0,42,51,58,4,57,1,41
2022-07-13,"MO",1,137,0,60,123,141,9,137,3,61
2022-07-13,"DC",0,13,0,1,18,14,2,13,4,13
2022-07-13,"WI",0,150,0,24,84,153,8,150,0,27
2022-07-13,"WY",0,28,0,23,7,30,0,28,0,23
2022-07-13,"IN",0,168,0,142,93,170,2,168,4,143
2022-07-13,"AL",4,114,0,8,100,116,5,114,1,114
2022-07-13,"NM",1,54,0,9,39,55,0,54,1,46
2022-07-13,"CT",1,39,0,6,62,40,3,39,0,8
2022-07-13,"HI",0,26,0,12,27,26,4,26,0,12
2022-07-13,"ND",0,50,0,4,8,51,0,50,1,39
2022-07-13,"MI",1,158,0,32,113,162,3,158,7,145
2022-07-13,"GA",7,166,0,123,238,169,10,166,1,109
2022-07-13,"CO",1,106,0,43,84,108,6,106,1,47
2022-07-13,"VA",2,104,0,70,114,107,3,104,9,70
2022-07-13,"OR",0,62,0,38,71,64,4,62,5,44
2022-07-13,"SD",0,62,0,5,14,65,1,62,0,6
2022-07-13,"KS",1,147,0,43,47,150,2,147,1,46
2022-07-13,"NE",0,98,0,79,24,99,0,98,52,80
2022-07-13,"WV",2,59,0,7,59,63,3,59,0,7
2022-07-13,"IA",0,124,0,28,40,126,2,124,0,64
2022-07-13,"AR",4,109,0,46,83,111,2,109,0,49
2022-07-13,"NV",2,59,0,2,79,61,2,59,0,2
2022-07-13,"ME",0,37,0,10,9,38,0,37,0,10
2022-07-13,"MA",0,102,0,9,107,103,3,102,0,102
2022-07-13,"TN",0,138,0,59,144,141,3,138,3,59
2022-07-13,"MT",1,65,0,53,20,66,1,65,2,55
2022-07-13,"FL",13,263,0,143,815,269,54,263,22,151
2022-07-13,"CA",17,404,0,352,762,412,34,403,10,137
2022-07-13,"SC",0,86,0,53,82,88,3,86,0,60
2022-07-13,"OK",2,148,0,37,69,150,5,148,1,42
2022-07-14,"VI",0,2,NA,0,1,2,1,2,NA,0
2022-07-14,"PR",1,59,0,8,36,66,5,65,0,9
2022-07-14,"MO",1,137,0,57,158,141,11,137,4,62
2022-07-14,"OH",1,229,0,62,211,233,11,229,4,64
2022-07-14,"DC",0,13,0,1,26,14,3,13,1,13
2022-07-14,"GA",2,166,0,125,218,169,8,166,3,111
2022-07-14,"MD",0,59,2,19,81,60,0,59,1,26
2022-07-14,"MS",3,110,0,45,57,112,4,110,1,53
2022-07-14,"AZ",1,113,0,36,129,116,9,113,0,37
2022-07-14,"WY",0,28,0,22,11,30,0,28,0,22
2022-07-14,"NH",0,30,0,7,19,30,0,30,0,7
2022-07-14,"IN",1,168,0,140,117,170,6,168,3,141
2022-07-14,"SD",0,62,0,4,12,65,0,62,0,6
2022-07-14,"KY",1,113,0,52,101,115,4,113,0,61
2022-07-14,"DE",0,15,0,7,25,16,0,15,0,7
2022-07-14,"RI",0,14,0,2,7,15,0,14,0,2
2022-07-14,"ME",0,37,0,10,12,38,1,37,0,11
2022-07-14,"WA",6,103,0,33,141,105,3,103,7,84
2022-07-14,"CA",14,404,2,350,756,412,31,404,8,122
2022-07-14,"VA",4,104,0,70,115,107,7,104,8,70
2022-07-14,"OK",7,148,0,37,62,150,4,148,3,42
2022-07-14,"IL",5,200,0,65,263,205,10,200,5,85
2022-07-14,"NE",0,98,0,78,19,99,3,98,1,78
2022-07-14,"LA",0,223,0,2,161,226,13,223,1,2
2022-07-14,"NV",2,60,0,7,66,62,2,60,0,7
2022-07-14,"AR",5,109,0,46,74,111,6,109,1,48
2022-07-14,"ND",0,50,0,6,15,51,1,50,0,39
2022-07-14,"MI",2,158,0,31,124,162,5,158,5,143
2022-07-14,"OR",1,62,0,38,63,64,4,62,3,43
2022-07-14,"CO",1,106,0,42,85,108,10,106,0,47
2022-07-14,"WI",0,150,0,22,87,153,7,150,0,25
2022-07-14,"UT",0,57,0,39,48,58,7,57,1,40
2022-07-14,"TX",15,590,0,104,589,595,56,590,15,581
2022-07-14,"AL",3,113,0,8,132,115,9,113,6,113
2022-07-14,"NM",0,54,0,9,32,55,2,54,0,47
2022-07-14,"ID",1,52,0,17,26,53,7,52,1,37
2022-07-14,"NY",7,198,0,48,356,207,15,198,13,71
2022-07-14,"NC",5,127,0,109,141,131,2,127,16,110
2022-07-14,"WV",0,59,0,7,56,63,2,59,0,7
2022-07-14,"AS",0,1,NA,0,8,1,1,1,NA,0
2022-07-14,"IA",0,124,0,30,46,126,3,124,0,66
2022-07-14,"PA",5,223,0,194,167,229,7,223,14,198
2022-07-14,"MN",1,138,0,5,73,139,2,138,0,6
2022-07-14,"CT",0,39,0,6,65,40,2,39,3,7
2022-07-14,"VT",0,16,0,9,1,17,0,16,0,10
2022-07-14,"MT",0,65,0,50,23,66,1,65,0,53
2022-07-14,"SC",2,86,0,52,81,88,2,86,3,60
2022-07-14,"TN",2,138,0,59,115,141,8,138,3,59
2022-07-14,"MA",3,102,0,9,87,103,2,102,0,102
2022-07-14,"FL",25,263,0,141,720,269,59,263,18,149
2022-07-14,"NJ",5,95,0,94,175,96,1,95,3,94
2022-07-14,"HI",0,26,0,12,21,26,5,26,0,12
2022-07-14,"KS",0,147,0,42,56,150,4,147,2,43
2022-07-14,"AK",0,24,0,10,12,24,0,24,0,11
2022-07-15,"VI",0,2,NA,0,0,2,0,2,NA,0
2022-07-15,"IN",0,168,0,140,103,170,2,168,2,141
2022-07-15,"IL",0,199,0,64,229,204,10,199,0,85
2022-07-15,"AL",5,113,0,8,127,115,9,113,4,113
2022-07-15,"NV",1,60,0,7,57,62,6,60,0,7
2022-07-15,"MS",5,110,0,50,60,112,4,110,1,54
2022-07-15,"VT",0,16,0,10,7,17,0,16,0,9
2022-07-15,"VA",7,104,0,70,135,107,3,104,12,70
2022-07-15,"NE",0,98,0,75,24,99,3,98,0,75
2022-07-15,"WY",1,28,0,22,10,30,1,28,1,22
2022-07-15,"SD",0,62,0,5,11,65,0,62,0,6
2022-07-15,"MA",5,102,0,7,119,103,11,102,0,102
2022-07-15,"GA",4,166,1,125,214,169,16,166,5,111
2022-07-15,"CA",17,404,0,353,789,412,28,404,9,123
2022-07-15,"OR",1,62,0,38,68,64,2,62,3,43
2022-07-15,"PR",1,64,0,4,27,66,3,65,0,7
2022-07-15,"HI",0,26,0,12,36,26,5,26,0,12
2022-07-15,"TN",2,138,0,59,104,141,8,138,0,59
2022-07-15,"NM",1,54,0,8,38,55,1,54,1,45
2022-07-15,"MT",0,65,0,45,26,66,3,65,1,51
2022-07-15,"LA",1,223,0,2,161,226,3,223,1,2
2022-07-15,"DC",0,13,0,1,17,14,4,13,1,13
2022-07-15,"OK",1,148,0,37,76,150,6,148,0,41
2022-07-15,"NH",0,30,0,7,17,30,0,30,0,7
2022-07-15,"MI",0,158,0,31,113,162,3,158,2,143
2022-07-15,"AZ",2,114,0,36,125,117,5,114,1,36
2022-07-15,"WV",2,59,0,7,45,63,3,59,0,7
2022-07-15,"TX",22,590,0,105,532,595,51,590,17,581
2022-07-15,"WI",0,150,0,23,83,153,6,150,0,26
2022-07-15,"AS",0,1,NA,0,6,1,1,1,NA,0
2022-07-15,"KY",0,113,0,54,113,115,5,113,4,62
2022-07-15,"IA",0,124,0,28,52,126,4,124,1,65
2022-07-15,"CT",1,39,0,6,62,40,0,39,1,6
2022-07-15,"NC",5,127,0,109,152,131,2,127,11,110
2022-07-15,"ME",0,37,0,11,17,38,0,37,0,11
2022-07-15,"DE",0,15,0,7,27,16,1,15,2,7
2022-07-15,"OH",1,229,0,62,208,233,11,229,4,64
2022-07-15,"RI",0,14,0,2,6,15,0,14,0,2
2022-07-15,"MN",1,138,0,5,73,139,2,138,1,6
2022-07-15,"NY",7,198,0,49,362,207,19,198,13,70
2022-07-15,"ID",1,52,0,17,29,53,5,52,3,37
2022-07-15,"WA",4,103,0,32,116,105,5,103,8,84
2022-07-15,"MO",3,137,0,56,118,141,9,137,2,61
2022-07-15,"KS",0,147,0,40,46,150,3,147,1,42
2022-07-15,"AR",4,109,0,45,62,111,4,109,0,48
2022-07-15,"NJ",2,95,0,94,171,96,8,95,7,94
2022-07-15,"UT",0,57,0,39,41,58,5,57,0,40
2022-07-15,"CO",1,106,0,43,68,108,5,106,0,47
2022-07-15,"SC",2,86,0,52,75,88,2,86,1,60
2022-07-15,"AK",0,24,0,9,11,24,1,24,0,11
2022-07-15,"FL",25,263,0,142,756,269,61,263,31,150
2022-07-15,"PA",4,223,0,198,175,229,10,223,14,201
2022-07-15,"ND",0,50,0,3,12,51,1,50,1,39
2022-07-15,"MD",0,59,1,17,99,60,3,59,1,24
2022-07-16,"VI",0,2,NA,0,0,2,0,2,NA,0
2022-07-16,"MI",1,158,0,34,145,162,7,158,5,140
2022-07-16,"OR",2,62,0,35,69,64,5,62,3,41
2022-07-16,"WV",2,59,0,7,38,63,0,59,0,7
2022-07-16,"MA",2,102,0,7,100,103,5,102,0,102
2022-07-16,"CO",2,106,0,41,97,108,9,106,2,45
2022-07-16,"NM",1,54,0,10,28,55,2,54,0,44
2022-07-16,"CA",12,404,0,340,681,412,35,404,12,127
2022-07-16,"IN",2,168,0,116,92,170,4,168,3,116
2022-07-16,"FL",18,263,0,140,686,269,54,263,22,149
2022-07-16,"OK",2,148,0,36,60,150,1,148,0,41
2022-07-16,"MT",0,65,0,41,21,66,1,65,0,45
2022-07-16,"AL",1,113,0,8,127,115,2,113,5,113
2022-07-16,"SC",1,86,0,52,77,88,2,86,1,60
2022-07-16,"RI",1,14,0,2,13,15,0,14,0,2
2022-07-16,"WY",0,28,0,21,12,30,1,28,1,21
2022-07-16,"AR",2,109,0,47,68,111,1,109,1,48
2022-07-16,"MD",1,59,0,18,76,60,6,59,2,26
2022-07-16,"DE",1,15,0,8,12,16,1,15,0,8
2022-07-16,"NV",5,59,0,7,71,61,4,59,0,7
2022-07-16,"KS",0,147,0,41,63,150,4,147,0,44
2022-07-16,"NE",0,98,0,64,26,99,1,98,0,65
2022-07-16,"VT",0,16,0,6,2,17,1,16,0,8
2022-07-16,"MS",1,110,0,48,64,112,3,110,1,54
2022-07-16,"AS",0,1,NA,0,6,1,1,1,NA,0
2022-07-16,"KY",2,113,0,54,102,115,3,113,1,63
2022-07-16,"WA",5,103,1,32,112,105,4,103,5,83
2022-07-16,"IA",0,124,0,30,53,126,1,124,0,66
2022-07-16,"TX",24,590,0,105,595,595,46,590,28,580
2022-07-16,"PR",5,63,0,5,28,65,6,64,1,7
2022-07-16,"DC",1,13,0,1,15,14,5,13,0,13
2022-07-16,"NY",2,198,0,47,363,207,13,198,10,67
2022-07-16,"MO",3,137,0,56,141,141,8,137,2,59
2022-07-16,"TN",1,138,0,59,111,141,4,138,2,58
2022-07-16,"NH",0,30,0,8,9,30,0,30,0,8
2022-07-16,"ND",0,50,0,7,11,51,1,50,0,35
2022-07-16,"ID",0,52,0,19,30,53,3,52,2,32
2022-07-16,"OH",0,229,0,63,199,233,11,229,2,65
2022-07-16,"HI",0,26,0,12,27,26,5,26,0,12
2022-07-16,"PA",6,223,0,173,163,229,10,223,9,181
2022-07-16,"LA",2,223,0,2,130,226,5,223,1,2
2022-07-16,"WI",0,150,0,22,85,153,4,150,1,25
2022-07-16,"CT",1,39,0,6,54,40,5,39,1,7
2022-07-16,"ME",0,37,0,8,14,38,0,37,0,10
2022-07-16,"MN",0,138,0,5,77,139,4,138,1,6
2022-07-16,"UT",0,57,0,39,50,58,6,57,1,41
2022-07-16,"NC",5,127,0,109,150,131,5,127,14,110
2022-07-16,"VA",3,104,0,69,125,107,3,104,12,72
2022-07-16,"GA",4,166,0,121,195,169,10,166,2,108
2022-07-16,"AZ",3,114,0,36,130,117,13,114,1,36
2022-07-16,"AK",0,24,0,9,15,24,0,24,0,10
2022-07-16,"NJ",1,95,0,94,167,96,11,95,6,94
2022-07-16,"IL",1,199,0,65,225,204,11,199,3,92
2022-07-16,"SD",0,62,0,5,18,65,2,62,0,6
2022-07-17,"AS",0,1,NA,0,6,1,1,1,NA,0
2022-07-17,"DE",0,15,0,7,14,16,1,15,0,7
2022-07-17,"KY",1,113,0,53,101,115,3,113,2,64
2022-07-17,"NC",4,127,0,109,127,131,1,127,12,110
2022-07-17,"SC",0,86,0,52,85,88,6,86,2,60
2022-07-17,"NM",0,54,0,11,24,55,1,54,0,44
2022-07-17,"TX",14,590,0,105,490,595,43,590,22,580
2022-07-17,"IA",0,124,0,31,40,126,3,124,4,64
2022-07-17,"AR",2,109,0,47,69,111,0,109,1,48
2022-07-17,"CA",14,404,1,333,690,412,29,404,9,129
2022-07-17,"NJ",1,95,0,94,133,96,7,95,4,94
2022-07-17,"VT",0,16,0,5,4,17,0,16,0,8
2022-07-17,"HI",0,26,0,11,22,26,4,26,0,11
2022-07-17,"KS",1,147,0,38,39,150,3,147,3,43
2022-07-17,"MT",0,65,0,43,24,66,0,65,1,48
2022-07-17,"OR",0,62,0,36,64,64,0,62,1,41
2022-07-17,"MI",1,158,0,34,124,162,4,158,10,139
2022-07-17,"MN",0,138,0,5,54,139,5,138,0,6
2022-07-17,"AZ",1,114,0,37,114,117,6,114,0,37
2022-07-17,"NH",0,30,0,8,18,30,1,30,0,8
2022-07-17,"VI",0,2,NA,0,2,2,0,2,NA,0
2022-07-17,"SD",0,62,0,5,10,65,2,62,0,6
2022-07-17,"IN",1,168,0,113,96,170,2,168,2,114
2022-07-17,"PA",2,223,0,180,156,229,5,223,17,185
2022-07-17,"MA",0,102,0,7,104,103,5,102,0,102
2022-07-17,"DC",0,13,0,1,12,14,4,13,0,13
2022-07-17,"WV",0,59,0,7,41,63,5,59,1,7
2022-07-17,"AK",0,24,0,9,15,24,0,24,1,10
2022-07-17,"CT",0,39,0,6,40,40,0,39,0,6
2022-07-17,"PR",0,64,0,5,9,65,3,64,0,7
2022-07-17,"NY",2,198,0,48,291,207,10,198,7,68
2022-07-17,"IL",3,199,0,65,189,204,6,199,5,89
2022-07-17,"GA",2,165,0,119,208,168,6,165,3,105
2022-07-17,"NE",0,98,0,66,22,99,3,98,0,66
2022-07-17,"VA",4,104,0,69,93,107,3,104,13,72
2022-07-17,"MD",0,59,0,16,71,60,4,59,1,24
2022-07-17,"WY",0,28,0,21,10,30,0,28,0,21
2022-07-17,"OH",1,229,0,63,176,233,13,229,0,65
2022-07-17,"MO",3,137,0,55,116,141,8,137,5,60
2022-07-17,"LA",1,223,0,2,110,226,4,223,0,2
2022-07-17,"CO",2,106,0,41,88,108,6,106,1,45
2022-07-17,"ND",0,50,0,8,12,51,0,50,1,35
2022-07-17,"NV",1,59,0,6,58,61,2,59,0,6
2022-07-17,"UT",0,57,0,39,26,58,5,57,0,40
2022-07-17,"AL",1,113,0,8,108,115,4,113,7,113
2022-07-17,"WI",0,150,0,23,67,153,5,150,1,26
2022-07-17,"RI",0,14,0,2,9,15,1,14,0,2
2022-07-17,"FL",22,263,1,139,668,269,57,263,24,149
2022-07-17,"TN",3,138,0,59,115,141,5,138,3,57
2022-07-17,"ID",0,52,0,20,23,53,3,52,0,28
2022-07-17,"MS",2,110,0,47,42,112,4,110,2,54
2022-07-17,"WA",1,103,0,32,95,105,3,103,8,83
2022-07-17,"OK",1,148,0,37,64,150,0,148,3,42
2022-07-17,"ME",0,37,0,8,8,38,1,37,0,9
2022-07-18,"AS",0,1,NA,0,2,1,1,1,NA,0
2022-07-18,"VI",0,2,NA,0,0,2,0,2,NA,0
2022-07-18,"DE",0,9,0,3,11,10,2,9,0,3
2022-07-18,"MA",0,82,0,6,92,83,1,82,0,82
2022-07-18,"WV",1,59,0,7,40,63,2,59,0,7
2022-07-18,"RI",0,13,0,1,2,14,0,13,0,1
2022-07-18,"MN",1,129,0,5,47,130,6,129,0,6
2022-07-18,"IA",0,120,0,27,33,122,1,120,1,63
2022-07-18,"HI",0,24,0,11,22,24,4,24,0,11
2022-07-18,"KS",0,139,0,38,40,142,1,139,1,38
2022-07-18,"AK",0,22,0,8,14,22,0,22,0,9
2022-07-18,"TN",1,119,0,51,121,122,6,119,9,52
2022-07-18,"NJ",1,78,0,77,122,79,11,78,8,77
2022-07-18,"MT",0,62,0,47,25,63,0,62,1,51
2022-07-18,"VT",0,16,0,8,1,17,0,16,0,11
2022-07-18,"CA",12,369,2,337,632,377,20,369,7,105
2022-07-18,"OK",2,135,0,33,79,137,7,135,1,37
2022-07-18,"WY",0,27,0,21,12,29,0,27,1,21
2022-07-18,"OR",0,60,0,38,49,62,1,60,3,43
2022-07-18,"CO",1,93,0,37,58,95,4,93,1,41
2022-07-18,"MO",3,120,0,51,123,124,8,120,3,55
2022-07-18,"NV",1,48,0,6,50,50,7,48,0,6
2022-07-18,"AR",2,94,0,36,67,96,0,94,1,38
2022-07-18,"NH",1,29,0,7,16,29,0,29,0,7
2022-07-18,"IN",2,133,0,123,101,135,5,133,4,122
2022-07-18,"MD",0,52,1,15,70,53,1,52,0,22
2022-07-18,"SD",1,61,0,5,12,64,0,61,0,6
2022-07-18,"GA",4,152,0,116,203,155,7,152,3,101
2022-07-18,"MS",3,103,0,42,46,105,1,103,0,48
2022-07-18,"PA",2,199,0,186,196,205,8,199,11,187
2022-07-18,"CT",2,32,0,5,38,33,1,32,0,5
2022-07-18,"ME",0,35,0,7,6,36,0,35,1,9
2022-07-18,"WA",3,93,0,28,100,95,2,93,5,81
2022-07-18,"NY",2,169,0,32,353,178,11,169,22,49
2022-07-18,"KY",0,102,0,46,89,104,2,102,0,56
2022-07-18,"ND",1,46,0,3,12,47,2,46,2,34
2022-07-18,"VA",3,96,0,67,116,99,6,96,11,67
2022-07-18,"IL",1,181,0,63,192,186,4,181,4,81
2022-07-18,"NE",0,94,0,80,31,95,3,94,0,80
2022-07-18,"SC",0,73,0,45,95,75,1,73,3,51
2022-07-18,"FL",13,233,0,126,664,239,30,233,25,131
2022-07-18,"OH",1,192,0,45,187,196,13,192,1,45
2022-07-18,"DC",0,13,0,2,12,14,3,13,1,13
2022-07-18,"MI",0,153,0,30,118,157,6,153,8,143
2022-07-18,"WI",0,137,0,21,64,140,7,137,0,23
2022-07-18,"PR",1,64,0,5,28,65,3,64,0,7
2022-07-18,"LA",1,223,0,2,120,226,8,223,0,2
2022-07-18,"TX",15,498,0,92,554,503,49,498,17,492
2022-07-18,"NC",6,115,0,103,141,119,5,115,16,104
2022-07-18,"UT",0,51,0,36,45,52,3,51,0,38
2022-07-18,"ID",0,47,0,14,23,48,2,47,0,32
2022-07-18,"NM",2,50,0,8,24,51,3,50,0,44
2022-07-18,"AZ",3,100,0,34,115,103,7,100,0,34
2022-07-18,"AL",0,110,0,8,113,112,9,110,5,110
2022-07-19,"VI",0,2,NA,0,3,2,0,2,NA,0
2022-07-19,"AS",0,1,NA,0,1,1,0,1,NA,0
2022-07-19,"KY",0,102,0,47,108,104,3,102,3,57
2022-07-19,"NY",2,170,0,31,361,179,13,170,14,53
2022-07-19,"UT",0,51,0,36,54,52,4,51,0,37
2022-07-19,"NH",0,29,0,7,23,29,0,29,0,7
2022-07-19,"ID",0,47,0,14,27,48,1,47,1,33
2022-07-19,"SC",2,73,0,45,110,75,3,73,2,51
2022-07-19,"VT",0,16,0,7,8,17,0,16,0,7
2022-07-19,"MT",0,62,0,49,26,63,2,62,2,53
2022-07-19,"FL",12,233,0,127,796,239,28,233,15,132
2022-07-19,"KS",0,139,0,38,69,142,2,139,0,40
2022-07-19,"CT",0,32,0,5,62,33,4,32,1,7
2022-07-19,"PA",8,196,0,177,200,202,12,196,10,182
2022-07-19,"ME",0,34,0,6,17,35,1,34,0,8
2022-07-19,"NV",2,47,0,4,51,49,1,47,0,4
2022-07-19,"MN",0,129,0,5,81,130,5,129,0,6
2022-07-19,"AR",1,94,0,36,71,96,6,94,3,39
2022-07-19,"IL",0,182,0,65,254,187,16,182,6,83
2022-07-19,"VA",5,96,0,67,121,99,6,96,7,67
2022-07-19,"NC",4,115,0,103,193,119,3,115,16,104
2022-07-19,"MD",1,52,2,17,82,53,3,52,0,24
2022-07-19,"IN",0,133,0,122,148,135,3,133,6,122
2022-07-19,"NM",1,50,0,7,33,51,1,50,0,41
2022-07-19,"GA",5,153,0,115,248,156,16,153,2,100
2022-07-19,"SD",1,61,0,5,19,64,0,61,0,7
2022-07-19,"OR",0,60,0,38,70,62,3,60,4,43
2022-07-19,"WY",0,27,0,22,12,29,0,27,0,22
2022-07-19,"CO",1,93,0,37,89,95,3,93,1,42
2022-07-19,"DC",0,13,0,2,14,14,0,13,0,13
2022-07-19,"ND",0,47,0,4,10,48,1,47,0,35
2022-07-19,"PR",5,59,0,6,21,66,12,65,0,8
2022-07-19,"AL",3,110,0,8,127,112,7,110,1,110
2022-07-19,"HI",0,24,0,12,29,24,5,24,2,13
2022-07-19,"TN",2,118,0,51,116,121,7,118,1,52
2022-07-19,"CA",15,366,0,338,757,374,35,366,8,108
2022-07-19,"AK",0,22,0,8,17,22,0,22,0,9
2022-07-19,"NJ",3,78,1,77,177,79,12,78,16,77
2022-07-19,"OK",2,135,0,34,93,137,9,135,0,38
2022-07-19,"MA",2,82,0,6,106,83,3,82,0,82
2022-07-19,"MO",3,120,0,52,123,124,9,120,6,56
2022-07-19,"WV",0,59,0,7,47,63,4,59,0,7
2022-07-19,"IA",0,119,0,25,53,121,2,119,0,64
2022-07-19,"RI",0,13,0,1,6,14,0,13,0,1
2022-07-19,"LA",2,223,0,2,170,226,9,223,0,2
2022-07-19,"WI",0,137,0,21,87,140,5,137,1,23
2022-07-19,"TX",12,498,0,92,658,503,54,498,27,493
2022-07-19,"NE",0,94,0,80,30,95,0,94,0,81
2022-07-19,"MS",2,103,0,41,78,105,4,103,1,46
2022-07-19,"DE",0,9,0,3,24,10,2,9,0,3
2022-07-19,"AZ",2,99,0,34,137,102,7,99,0,34
2022-07-19,"OH",2,192,0,45,244,196,12,192,4,45
2022-07-19,"MI",1,153,0,30,125,157,8,153,6,143
2022-07-19,"WA",4,93,0,28,130,95,2,93,4,82
2022-07-20,"AS",0,1,NA,0,0,1,0,1,NA,0
2022-07-20,"AZ",2,115,0,37,121,118,5,115,1,38
2022-07-20,"CT",2,39,0,6,60,40,2,39,0,7
